gene	EM-seq_Preleukemia_Control_rep1	EM-seq_Preleukemia_Control_rep2	EM-seq_Preleukemia_Control_rep3	EM-seq_Preleukemia_Tet2_rep1	EM-seq_Preleukemia_Tet2_rep2	EM-seq_Preleukemia_Tet2_rep3	EM-seq_Preleukemia_Rx1_rep1	EM-seq_Preleukemia_Rx1_rep2	EM-seq_Preleukemia_Rx1_rep3	EM-seq_Preleukemia_Rx1Tet2_rep1	EM-seq_Preleukemia_Rx1Tet2_rep2	EM-seq_Preleukemia_Rx1Tet2_rep3	cluster
chr16.30060854	17.39	19.35	20.83	23.81	7.69	20.83	38.46	31.03	21.74	48.28	46.67	51.52	4
chr10.13565131	41.67	45.45	47.5	57.58	90.0	68.18	57.69	66.67	54.05	74.29	66.67	74.19	4
chr2.25425628	50.0	50.0	53.85	-1.0	63.64	-1.0	64.71	-1.0	-1.0	100.0	83.33	92.86	4
chr1.183986283	73.53	77.78	78.79	87.88	76.47	83.87	100.0	94.87	95.83	92.31	96.55	96.3	4
chr12.20868548	66.67	61.11	70.59	68.42	76.19	93.1	-1.0	92.0	89.66	70.59	92.86	93.75	4
chr5.65415664	68.75	56.67	69.57	82.35	65.38	79.17	90.91	92.59	78.95	91.89	100.0	91.67	4
chr5.110162667	69.23	70.0	66.67	-1.0	93.75	88.24	89.47	92.86	100.0	94.44	82.35	78.95	4
chr4.46771213	66.67	66.67	73.33	73.33	75.0	64.29	76.47	100.0	75.0	87.5	91.67	100.0	4
chr1.37160481	64.71	62.5	72.73	84.62	90.91	75.0	76.92	63.16	85.71	93.33	90.48	82.35	4
chr14.77489810	61.54	63.64	-1.0	63.64	71.43	68.75	83.33	78.57	42.86	89.47	84.62	84.62	4
chr2.103998158	30.0	15.38	35.0	45.45	53.33	9.09	72.73	52.94	38.89	65.0	73.91	80.0	4
chr1.59570755	42.86	41.67	33.33	38.89	50.0	50.0	71.43	52.17	68.0	75.0	65.62	72.41	4
chr1.104157191	71.43	64.29	61.54	75.0	93.33	82.35	77.78	77.27	76.47	94.74	89.47	86.67	4
chr14.57543832	30.77	23.08	38.46	91.67	60.0	54.55	72.73	33.33	43.75	78.57	73.08	60.0	4
chr1.77489658	10.53	0.0	11.11	26.67	26.09	38.46	61.9	18.92	27.27	46.43	38.46	48.39	4
chr10.99284836	50.0	33.33	51.22	70.0	61.76	41.38	69.23	60.53	65.38	76.67	90.32	83.33	4
chr10.62891791	70.97	66.67	65.0	88.0	70.97	80.95	76.19	72.73	35.71	86.96	85.0	92.86	4
chr5.107274825	10.53	21.05	24.0	7.69	50.0	29.63	29.63	41.18	8.7	42.11	53.57	43.75	4
chr9.63647580	31.82	31.58	41.38	43.75	41.38	26.09	100.0	95.83	96.3	100.0	96.0	94.29	4
chr11.53548035	68.75	66.67	55.56	83.33	68.42	81.82	90.91	86.36	-1.0	90.0	100.0	88.24	4
chr15.37437415	61.11	70.83	61.11	75.0	76.92	70.59	100.0	86.67	92.31	75.0	93.33	83.33	4
chr9.66121169	47.06	42.86	39.29	52.63	64.71	26.09	60.0	75.0	65.0	72.73	81.82	86.67	4
chr16.8714756	65.22	56.25	64.0	80.0	58.06	76.47	88.24	94.74	92.31	86.67	96.55	87.5	4
chr8.70711717	31.58	46.15	30.77	-1.0	86.67	71.43	72.73	66.67	78.57	68.0	67.86	37.5	4
chr16.96032558	65.0	50.0	61.9	56.25	57.89	21.43	68.75	60.0	70.59	90.48	92.0	82.61	4
chr12.85109145	52.17	46.67	47.62	76.47	80.0	71.43	57.89	28.57	42.86	80.0	76.47	78.95	4
chr1.69672227	28.57	31.43	51.22	51.52	47.83	47.22	66.67	75.61	54.76	82.14	92.86	79.49	4
chr1.141544319	35.29	27.78	41.18	38.89	38.1	40.0	27.27	56.25	39.39	62.5	60.71	52.63	4
chr4.120490394	55.56	35.71	50.0	68.42	70.37	61.11	68.42	77.78	53.57	77.14	93.1	92.59	4
chr5.52745121	70.59	-1.0	75.0	100.0	82.35	81.25	83.33	70.0	90.91	92.31	94.12	100.0	4
chr11.23153140	18.18	4.17	17.14	41.67	27.5	40.74	14.29	24.32	25.0	36.67	43.33	45.45	4
chr2.68894254	27.78	18.18	21.05	38.46	75.0	45.45	25.0	33.33	9.09	58.82	60.0	58.82	4
chr16.59586602	61.54	60.0	56.52	83.33	73.68	61.54	70.59	82.35	84.62	85.71	92.86	92.31	4
chr1.39955880	45.45	35.0	45.45	58.82	60.0	68.42	61.54	66.67	65.52	85.71	95.0	93.75	4
chr14.121962029	14.29	4.76	0.0	12.5	17.39	33.33	21.05	25.0	33.33	42.86	41.67	33.33	4
chr5.97884384	52.17	56.67	50.0	72.0	62.96	66.67	73.33	62.5	59.38	88.46	92.0	83.33	4
chr4.132340879	42.86	28.12	41.18	26.92	39.53	52.0	68.42	57.5	50.0	68.97	73.08	62.07	4
chr2.6340409	10.0	0.0	21.05	21.43	14.29	12.0	61.9	61.9	25.93	63.16	72.73	70.0	4
chr18.3300503	40.54	35.14	50.91	45.16	42.5	57.5	63.33	76.19	55.56	82.93	88.57	81.82	4
chr2.71135745	57.69	45.45	56.0	53.85	29.17	85.0	91.67	81.25	77.78	87.5	100.0	83.87	4
chr9.95553970	61.11	66.67	68.18	83.33	64.0	76.47	92.86	86.49	85.71	96.43	93.1	92.0	4
chr12.19775934	70.0	-1.0	70.0	-1.0	90.0	100.0	-1.0	100.0	91.67	93.75	100.0	100.0	4
chr17.31037088	63.64	75.0	71.43	91.67	80.95	70.59	75.0	90.91	57.89	100.0	91.67	94.44	4
chr14.20345378	50.0	50.0	51.61	45.0	44.12	39.39	68.42	65.52	77.78	77.42	80.0	77.78	4
chr6.144844481	58.06	56.25	66.67	57.89	48.48	60.0	84.21	80.0	91.43	85.71	100.0	80.0	4
chr16.93220002	41.67	42.11	48.84	54.29	42.11	38.46	57.58	76.09	71.43	70.83	85.37	74.07	4
chr16.96171233	47.37	45.45	51.52	54.55	63.64	57.14	76.0	82.22	67.57	100.0	92.59	89.47	4
chr1.127863567	66.67	70.59	66.67	94.12	85.71	83.33	88.89	93.75	92.0	86.21	100.0	93.1	4
chr15.41752336	58.62	53.66	48.15	70.97	77.5	66.67	78.38	75.0	69.77	87.8	86.36	100.0	4
chr15.61966079	71.88	66.67	71.43	94.12	73.68	87.5	94.74	96.88	85.0	96.43	88.24	92.0	4
chr6.55017710	14.29	-1.0	10.53	-1.0	15.38	0.0	21.05	9.09	6.67	41.67	30.77	36.84	4
chr13.34088858	62.5	60.71	68.75	72.22	58.33	65.22	76.47	80.65	78.95	90.0	96.43	93.94	4
chr17.45578386	41.67	40.0	54.55	64.29	60.87	61.54	60.0	63.16	82.35	84.62	87.1	80.95	4
chr9.103090446	-1.0	27.78	33.33	46.67	40.0	23.08	61.9	-1.0	68.18	76.47	77.78	64.71	4
chr14.48135655	44.12	25.0	23.91	66.67	32.61	35.48	77.78	54.35	41.67	72.22	82.0	65.0	4
chr7.126348327	50.0	-1.0	47.06	83.33	68.42	72.73	72.73	80.95	-1.0	75.0	69.23	66.67	4
chr12.95520664	100.0	-1.0	100.0	80.0	-1.0	80.0	100.0	89.47	92.86	80.0	88.24	80.0	4
chr10.13933130	55.56	58.33	51.72	74.36	69.44	65.22	62.96	91.3	80.0	87.1	82.5	74.07	4
chr5.34604840	66.67	66.67	64.0	71.43	72.0	72.22	83.33	88.89	94.59	92.31	100.0	88.89	4
chr12.13311455	75.0	72.0	77.42	73.08	77.78	65.0	87.5	96.77	96.43	96.15	95.83	96.15	4
chr9.70208885	21.05	15.0	13.64	23.08	35.71	36.36	37.5	35.0	38.1	31.82	50.0	27.78	4
chr8.27135061	57.14	-1.0	60.0	50.0	58.33	72.22	84.62	73.68	100.0	84.62	88.24	83.33	4
chr14.18464679	75.86	72.22	78.79	88.89	89.47	91.3	95.83	89.19	91.18	100.0	97.3	100.0	4
chr13.119709000	65.22	57.14	60.87	77.27	73.08	71.43	100.0	93.75	95.65	100.0	95.24	96.15	4
chr11.22907136	56.67	52.17	44.12	89.66	77.14	64.29	82.14	78.38	85.11	95.65	92.86	85.71	4
chr12.24699731	57.89	60.0	-1.0	-1.0	81.25	76.47	76.92	85.71	66.67	78.57	81.25	78.95	4
chr11.72272846	71.43	73.33	80.95	90.91	93.75	90.91	92.86	70.0	88.89	100.0	95.65	93.75	4
chr1.161658290	72.73	77.42	77.27	85.19	84.21	83.87	96.0	97.44	93.02	96.88	100.0	100.0	4
chr4.10070064	72.73	70.0	80.0	91.67	90.0	90.91	100.0	93.75	91.3	94.12	95.65	92.86	4
chr6.88566806	53.33	59.38	51.85	63.16	70.27	67.57	44.44	59.18	70.27	81.08	87.1	80.95	4
chr12.35125540	76.47	70.0	68.75	100.0	88.24	100.0	96.43	91.67	94.74	89.47	89.66	100.0	4
chr5.103420706	50.0	33.33	38.46	63.64	70.0	75.0	57.14	72.73	33.33	64.29	74.07	77.27	4
chr2.62618983	22.22	10.0	23.08	25.0	10.53	16.67	38.89	33.33	33.33	64.71	68.0	46.67	4
chr13.45851883	19.05	19.05	20.69	45.45	28.57	33.33	35.71	11.11	16.13	-1.0	50.0	48.0	4
chr18.39484657	70.0	72.22	65.0	82.14	73.08	65.52	90.91	75.51	53.33	95.24	90.62	84.62	4
chr11.103869492	18.18	25.0	37.5	57.14	40.0	37.5	38.89	-1.0	36.36	63.64	66.67	83.33	4
chr2.50698813	23.08	25.0	15.0	43.75	57.14	50.0	30.77	35.71	39.13	57.14	57.14	60.0	4
chr19.60160084	66.67	63.64	61.54	80.0	70.0	-1.0	-1.0	61.54	50.0	90.91	87.5	90.0	4
chr2.169745262	50.0	45.45	34.78	80.0	76.67	57.14	80.0	100.0	92.0	95.83	100.0	90.91	4
chr2.23056613	47.62	52.94	44.44	63.16	47.83	38.1	50.0	61.54	52.0	71.43	72.73	67.86	4
chr18.77949282	68.42	56.25	66.67	80.0	73.68	-1.0	100.0	90.0	81.48	93.33	100.0	88.0	4
chr13.52151962	38.24	40.91	36.84	76.19	66.67	47.06	28.57	34.48	23.53	65.52	68.18	61.54	4
chr15.83275179	76.92	-1.0	75.0	100.0	-1.0	84.62	-1.0	81.82	92.31	92.86	100.0	100.0	4
chr2.70871750	35.71	28.57	25.0	28.0	46.43	38.1	65.0	62.96	52.94	79.31	87.5	63.64	4
chr1.164598530	68.18	77.78	65.62	83.33	90.32	84.21	90.48	94.12	85.71	95.65	100.0	100.0	4
chr13.102761750	18.18	9.09	12.5	28.57	29.17	27.78	10.34	14.29	9.38	41.38	32.14	39.13	4
chr14.99449839	37.93	26.09	20.0	44.44	19.35	42.86	60.71	62.5	42.31	72.41	71.05	82.14	4
chr4.129062090	47.06	46.67	43.48	70.0	63.64	58.33	54.55	72.22	40.0	88.24	92.31	91.67	4
chr19.32295764	55.56	57.14	62.5	83.33	54.55	90.0	70.59	54.55	81.82	90.0	84.62	80.0	4
chr12.99823979	54.17	61.11	65.0	76.47	73.91	58.82	86.36	88.89	80.95	93.33	93.75	85.0	4
chr4.133236474	72.73	77.78	75.0	-1.0	95.45	83.33	92.86	93.33	83.33	100.0	93.75	93.33	4
chr13.110414391	72.73	70.0	-1.0	-1.0	-1.0	80.0	91.67	100.0	90.91	80.95	85.71	85.19	4
chr14.40299460	74.07	76.92	66.67	92.31	96.0	87.5	100.0	90.32	90.0	84.62	100.0	94.44	4
chr11.116801786	37.5	23.53	31.25	31.58	58.33	56.25	33.33	41.67	-1.0	63.16	50.0	61.11	4
chr15.8663565	50.0	52.38	50.0	55.56	60.53	61.11	38.89	52.17	57.14	76.47	70.59	78.26	4
chr13.16456703	72.22	81.82	75.0	83.33	75.0	82.35	88.89	90.48	90.48	93.75	100.0	100.0	4
chr2.122533382	70.59	64.29	63.16	81.25	80.95	76.92	76.47	80.77	70.59	88.89	92.59	83.33	4
chr11.117106065	54.17	62.5	60.71	75.0	89.47	68.75	82.61	65.38	74.19	91.3	81.82	86.67	4
chr13.105324610	52.94	40.0	52.94	47.06	52.94	61.54	76.47	66.67	60.0	75.0	75.0	90.0	4
chr8.88382290	69.57	60.0	62.5	61.54	75.0	72.22	81.82	100.0	78.57	93.75	90.91	92.86	4
chr5.25002806	69.23	63.64	63.64	84.62	60.0	63.16	100.0	100.0	80.0	94.44	92.31	95.45	4
chr18.56837789	21.05	15.0	16.13	42.86	55.17	26.92	78.26	67.44	50.0	72.22	78.26	88.89	4
chr14.76217035	46.15	37.5	47.06	68.75	73.08	50.0	73.33	70.59	73.33	73.68	93.1	64.71	4
chr2.79695241	50.0	41.18	40.74	79.17	72.41	80.0	62.96	82.76	39.13	95.24	86.36	79.31	4
chr1.40367294	71.05	68.57	75.86	88.0	77.42	70.0	74.29	81.82	55.56	92.86	96.67	91.89	4
chr8.46577374	68.57	76.0	65.52	89.47	86.36	86.36	73.68	82.05	75.0	88.46	100.0	96.3	4
chr19.37702537	50.0	-1.0	50.0	84.0	83.33	100.0	94.44	75.0	80.0	84.21	95.65	95.24	4
chr8.122819982	100.0	-1.0	100.0	-1.0	-1.0	90.91	90.0	100.0	90.91	76.47	78.57	81.25	4
chr1.154319689	68.42	71.43	72.09	90.48	80.39	73.91	92.5	91.67	91.11	91.43	81.25	87.5	4
chr15.18434652	69.23	71.43	-1.0	100.0	61.11	72.73	75.0	71.43	90.91	92.86	100.0	90.91	4
chr18.13694120	27.78	38.89	36.36	72.73	30.77	53.85	-1.0	87.5	71.43	85.71	100.0	86.67	4
chr2.181216699	60.98	57.89	57.14	65.71	72.22	56.67	82.14	78.57	88.46	77.78	90.62	78.57	4
chr17.58891740	73.33	70.59	72.73	-1.0	37.5	70.0	46.15	47.37	52.94	56.25	64.71	80.0	4
chr18.56799849	27.78	27.27	36.84	61.54	75.0	35.29	58.33	-1.0	0.0	58.33	61.29	50.0	4
chr18.9474773	66.67	76.47	72.73	73.91	82.35	76.92	83.33	94.74	92.86	89.29	100.0	95.24	4
chr6.143840512	56.0	62.5	62.5	87.5	85.19	72.22	91.3	83.78	84.62	90.48	89.19	100.0	4
chr16.92588294	47.06	35.71	40.0	77.78	81.82	63.16	57.89	60.0	18.18	66.67	77.27	61.9	4
chr7.37675110	80.0	71.43	77.78	-1.0	86.67	78.57	100.0	100.0	90.0	83.33	82.35	83.33	4
chr15.53210532	36.0	41.18	40.74	23.53	41.18	52.38	61.11	66.67	57.14	81.48	83.78	68.18	4
chr12.44941106	62.07	56.52	64.29	72.41	64.86	78.12	82.61	87.1	91.67	96.77	96.43	95.45	4
chr13.52910215	8.33	0.0	-1.0	-1.0	25.0	11.76	-1.0	64.71	45.45	71.43	61.11	58.33	4
chr4.83484276	67.86	73.08	69.7	80.95	87.18	84.38	84.62	76.32	80.0	88.46	93.33	100.0	4
chr8.42902103	-1.0	26.67	26.67	55.56	52.94	54.55	70.0	77.78	71.43	73.08	40.0	50.0	4
chr3.9894391	12.5	11.11	18.18	45.45	38.89	43.75	27.27	16.67	0.0	76.47	35.29	71.43	4
chr13.8377216	55.0	50.0	50.0	52.94	73.91	78.57	68.75	70.0	78.95	79.31	80.0	88.24	4
chr3.122456261	34.78	21.43	39.13	57.14	40.74	60.0	73.91	73.53	83.33	80.95	95.0	92.31	4
chr16.56071492	50.0	-1.0	50.0	-1.0	92.86	27.27	66.67	100.0	-1.0	85.71	100.0	92.86	4
chr2.128785137	15.15	22.73	23.08	24.0	30.77	26.32	61.9	58.33	29.41	65.62	65.38	50.0	4
chr5.20924875	22.22	15.38	10.0	33.33	25.0	14.29	40.0	57.89	21.43	45.0	51.52	45.0	4
chr9.81605201	70.83	68.42	64.29	-1.0	70.0	76.19	84.62	86.36	80.0	89.66	83.87	90.91	4
chr13.56725092	72.73	68.75	75.0	78.95	70.0	82.61	80.0	84.0	55.56	100.0	91.3	92.31	4
chr11.59168117	60.0	63.64	64.71	75.0	72.22	77.78	92.86	93.75	85.0	95.65	100.0	86.21	4
chr10.68249937	37.5	25.0	50.0	-1.0	69.23	50.0	68.75	70.83	56.0	92.31	77.78	85.0	4
chr8.108396341	64.0	66.67	57.69	79.17	71.43	87.5	91.67	92.31	84.38	76.19	92.31	90.0	4
chr10.98470796	-1.0	67.86	66.67	84.62	50.0	78.95	84.62	82.76	94.44	91.67	90.91	91.67	4
chr9.90118297	71.43	81.25	72.73	70.0	84.62	83.33	83.33	90.0	87.5	94.74	100.0	100.0	4
chr7.28516173	54.55	-1.0	55.56	75.0	57.89	61.11	73.33	75.0	80.0	68.97	64.71	57.89	4
chrX.169692444	56.25	53.85	50.0	70.0	70.0	61.11	80.0	79.17	88.0	94.12	85.0	85.71	4
chr1.161922116	28.57	-1.0	27.27	60.0	84.62	-1.0	40.0	40.0	-1.0	66.67	64.71	60.0	4
chr6.143058800	69.49	65.85	60.78	88.89	83.93	87.76	89.19	81.82	80.7	95.65	94.34	89.47	4
chr11.84487287	77.27	80.43	79.55	97.44	91.38	92.5	84.38	95.83	89.09	97.37	100.0	100.0	4
chr17.62604108	13.33	20.0	10.71	13.64	26.32	39.13	21.74	38.24	28.0	50.0	60.0	54.55	4
chr1.144022994	25.0	19.44	19.51	22.5	20.41	16.0	19.23	33.33	12.12	57.14	60.98	59.46	4
chr16.95478976	37.5	35.0	48.28	63.16	41.67	46.43	82.61	77.27	75.0	81.82	93.55	87.5	4
chr5.105303889	77.78	77.78	75.0	92.86	92.31	84.21	94.74	100.0	100.0	100.0	96.43	91.67	4
chr6.8048777	37.5	48.28	51.43	40.91	54.29	57.58	56.52	65.71	73.53	84.85	88.89	70.59	4
chr3.61344837	62.5	54.17	57.14	71.43	61.54	70.0	70.0	80.0	71.43	80.0	81.48	84.21	4
chr4.105112061	66.67	67.74	61.11	87.5	69.23	65.52	60.87	75.0	76.19	82.35	85.0	88.24	4
chr8.13113313	6.9	18.75	12.5	33.33	15.62	47.06	-1.0	47.83	5.88	46.43	47.06	56.52	4
chr11.48984097	59.26	63.16	72.5	70.59	70.21	79.31	87.5	90.48	73.68	87.18	95.0	96.3	4
chr1.34505440	42.86	36.36	44.44	60.0	35.29	46.67	43.75	56.25	15.79	70.0	75.0	65.52	4
chr5.72636873	45.45	26.67	26.32	54.55	12.5	-1.0	69.23	42.86	23.08	72.73	87.5	66.67	4
chr6.9024494	50.0	59.26	48.0	81.48	58.06	62.5	82.61	78.12	68.42	76.0	81.82	76.0	4
chr3.18039702	58.33	60.0	-1.0	84.0	78.26	80.0	93.75	78.26	59.09	69.57	68.42	80.0	4
chr9.57760587	63.64	72.22	75.0	96.67	94.74	92.0	88.89	90.91	93.75	90.0	93.1	97.14	4
chr5.103324155	44.83	41.67	34.78	61.29	59.26	86.96	72.22	71.05	74.07	86.49	87.1	95.83	4
chr2.135262309	16.13	23.08	-1.0	41.67	16.0	21.43	62.5	34.62	41.38	66.67	92.86	81.82	4
chr19.32065916	70.0	70.97	58.33	75.0	69.57	65.0	95.65	85.71	96.88	83.33	100.0	87.5	4
chr14.58001858	56.82	48.65	55.0	75.68	59.52	45.16	76.0	82.93	88.57	75.0	90.38	82.35	4
chr3.37716485	54.55	-1.0	61.54	30.0	60.0	-1.0	-1.0	100.0	84.62	85.0	100.0	93.75	4
chr1.79803857	39.13	47.37	21.74	47.37	36.0	51.85	55.0	72.41	65.52	73.33	93.55	86.36	4
chr18.52627566	28.57	18.18	18.18	56.25	47.83	54.55	61.11	66.67	73.08	75.0	87.5	75.0	4
chr4.132072125	77.27	71.43	75.0	-1.0	95.24	92.31	100.0	95.0	95.65	100.0	82.35	100.0	4
chr10.88536967	72.22	60.87	58.33	75.0	76.67	75.0	88.24	89.29	78.95	90.0	100.0	92.0	4
chr16.38454206	20.0	7.14	20.0	53.33	22.86	31.58	33.33	50.0	15.15	37.04	44.83	47.83	4
chr5.67456103	73.33	72.73	80.0	-1.0	93.33	78.57	-1.0	92.31	84.62	92.86	100.0	93.75	4
chr4.152563282	58.82	53.85	50.0	61.54	66.67	50.0	-1.0	68.18	68.75	81.82	83.33	90.91	4
chr3.103745317	24.0	42.86	31.58	62.5	52.63	58.33	52.38	61.54	50.0	70.0	73.08	82.61	4
chr6.115441351	31.82	43.75	47.06	76.92	52.0	53.33	52.63	77.78	42.86	71.43	87.5	84.21	4
chr1.157180749	37.21	40.43	32.35	60.61	35.42	35.9	60.53	63.64	53.85	66.67	87.8	68.75	4
chr3.30765139	12.5	-1.0	16.67	30.77	0.0	12.0	40.0	29.41	15.0	46.15	38.89	36.0	4
chr6.80596190	42.86	58.82	45.0	73.33	63.16	63.16	75.0	69.23	64.71	80.0	94.44	78.95	4
chr5.18006837	9.09	12.9	24.14	22.22	24.24	25.0	28.0	48.65	14.71	60.71	65.52	44.44	4
chr12.85447151	33.33	20.0	26.67	-1.0	50.0	55.0	81.25	80.0	50.0	94.12	94.12	91.3	4
chr2.120016074	55.88	67.74	53.85	73.08	56.67	54.84	90.0	80.49	64.86	88.46	92.11	84.85	4
chr7.143370568	66.67	62.86	55.81	92.31	85.29	81.48	50.0	64.0	30.0	88.89	89.13	95.45	4
chr9.20862392	61.54	66.67	-1.0	91.67	75.0	64.71	100.0	93.75	100.0	100.0	100.0	84.62	4
chr1.34021866	11.54	5.56	15.62	39.13	9.3	13.51	19.05	27.03	15.62	32.35	35.71	28.57	4
chr17.71264349	62.86	62.07	70.0	70.37	65.0	65.22	60.0	75.0	72.97	89.29	93.94	86.21	4
chr2.168231557	42.86	54.55	53.85	70.0	-1.0	83.33	77.78	87.5	76.92	73.68	72.0	90.91	4
chr15.32294022	77.27	68.75	66.67	73.33	54.55	78.57	-1.0	80.0	100.0	91.3	100.0	95.0	4
chr6.143833417	64.0	70.59	74.07	58.33	92.59	73.91	86.67	74.19	87.5	95.83	89.29	95.65	4
chr5.21667808	66.67	59.09	57.14	81.82	68.18	64.71	89.47	95.0	80.0	92.86	81.48	70.59	4
chr2.151696492	56.25	45.45	50.0	58.33	72.0	64.71	76.92	70.37	85.71	81.82	72.73	83.33	4
chr3.13523498	64.71	71.43	63.16	70.59	85.0	80.0	90.91	83.33	88.0	70.0	81.25	93.33	4
chr7.47712182	78.95	78.57	-1.0	92.86	81.25	-1.0	100.0	100.0	100.0	85.71	86.36	84.21	4
chr3.38258796	71.43	66.67	62.5	85.71	75.86	83.33	86.67	87.5	80.0	87.5	92.0	85.71	4
chr2.79865805	13.64	10.0	17.39	45.45	31.25	34.78	20.0	25.81	35.71	33.33	34.48	40.74	4
chr8.93675692	72.73	66.67	58.33	100.0	91.67	70.0	91.67	88.24	100.0	100.0	100.0	80.0	4
chr11.54049343	65.52	58.33	73.33	82.61	86.84	65.52	81.25	91.18	92.59	100.0	90.91	95.83	4
chr3.98069854	52.94	61.54	61.11	-1.0	68.75	64.71	33.33	21.43	27.78	61.11	48.28	77.78	4
chr3.86366908	72.0	64.0	69.57	86.96	83.33	87.5	90.48	86.21	79.17	94.29	93.94	91.67	4
chrX.158014896	73.33	64.71	70.59	71.43	76.47	82.35	-1.0	100.0	92.31	84.62	94.44	90.91	4
chr12.8266178	65.91	76.32	72.22	86.49	81.03	75.76	86.67	89.09	73.91	96.3	87.18	94.74	4
chr11.4543621	0.0	6.25	7.69	30.0	26.32	-1.0	58.33	45.45	20.0	38.89	80.0	70.0	4
chr18.88165761	71.43	73.68	63.16	81.82	75.0	88.89	86.36	94.12	92.0	92.31	87.88	81.25	4
chr11.53652633	31.58	34.21	47.83	51.61	44.44	52.38	68.57	74.36	79.41	77.42	86.11	70.83	4
chr10.16467948	60.0	61.54	-1.0	78.57	82.61	63.64	56.25	62.5	78.57	81.82	81.25	86.67	4
chr2.11545977	47.37	41.67	42.86	-1.0	84.62	68.75	-1.0	58.33	78.57	75.0	76.47	68.75	4
chr2.32164769	52.94	52.38	48.39	48.0	36.11	44.44	68.42	69.7	64.71	79.31	79.25	70.37	4
chr11.11519452	-1.0	13.64	16.67	40.0	18.18	26.09	27.59	38.89	34.78	56.0	68.75	56.0	4
chr19.8928181	47.83	47.37	57.14	80.0	27.27	55.56	87.5	71.43	78.95	61.54	93.1	75.0	4
chr2.78923573	51.72	60.0	57.58	58.33	63.64	54.55	87.88	75.0	77.78	85.0	83.33	81.82	4
chr1.153053709	72.73	73.33	66.67	100.0	96.15	83.33	91.67	75.0	96.0	93.75	96.67	89.19	4
chr6.146755236	50.0	28.57	31.25	71.43	45.0	50.0	81.25	83.33	69.23	86.36	92.0	95.45	4
chr1.164417843	48.39	50.0	37.5	65.38	59.26	59.09	55.56	65.62	48.15	82.61	90.32	90.48	4
chr11.86700162	54.55	45.45	54.29	74.36	31.43	46.88	70.83	70.97	62.07	86.49	87.5	73.33	4
chr8.51265616	72.41	75.0	73.68	80.95	69.23	76.19	91.3	95.45	94.44	82.61	100.0	84.62	4
chr7.134409820	100.0	-1.0	100.0	-1.0	80.0	80.0	100.0	100.0	92.31	100.0	100.0	95.45	4
chr9.53436115	48.72	51.43	54.72	75.0	65.12	55.0	80.49	85.96	61.22	88.46	93.02	96.67	4
chr19.43920710	41.67	36.36	41.67	-1.0	100.0	-1.0	33.33	27.27	-1.0	70.0	73.08	-1.0	4
chr4.53397702	54.17	47.62	46.43	31.25	50.0	58.33	82.61	81.48	67.57	79.17	81.25	90.91	4
chr5.125988351	68.75	75.0	73.68	80.0	83.33	90.91	83.33	95.65	85.0	100.0	92.0	92.86	4
chr13.106683320	66.67	65.22	54.55	65.0	70.97	56.25	86.67	93.55	86.96	100.0	90.0	75.0	4
chr8.122740555	9.09	5.56	10.71	18.18	6.25	16.67	35.71	39.13	19.05	50.0	39.29	47.62	4
chr8.115228976	3.57	6.25	5.88	18.75	0.0	0.0	41.18	26.92	27.59	66.67	73.68	62.5	4
chr18.63683113	48.65	45.45	51.06	66.67	53.85	63.89	66.67	69.57	83.33	86.11	91.43	85.71	4
chr8.13277351	70.0	62.5	68.18	61.54	68.42	92.31	72.73	56.25	73.91	91.67	90.0	87.5	4
chr6.71394718	76.47	69.57	72.41	81.25	90.32	77.78	92.31	89.47	87.5	96.67	92.68	96.0	4
chr5.8091110	60.98	57.69	62.96	85.0	74.19	70.0	82.14	74.29	80.39	82.76	92.86	94.74	4
chr12.100890756	15.0	17.65	31.82	26.67	27.59	39.29	61.9	58.33	52.38	42.86	63.64	61.11	4
chr19.40277164	18.75	12.5	11.63	21.62	31.25	10.64	84.38	76.6	59.32	79.41	86.84	80.0	4
chr10.43464511	76.0	64.71	70.37	83.33	96.0	62.96	100.0	87.1	88.0	95.0	87.5	92.86	4
chr3.86915786	80.77	70.0	71.43	82.61	75.0	86.96	100.0	90.91	100.0	100.0	90.48	96.15	4
chr11.88236730	70.0	64.71	66.67	77.78	78.95	84.62	71.43	87.5	100.0	91.3	84.21	93.75	4
chr5.106894348	52.94	46.67	40.0	-1.0	80.0	75.0	80.0	66.67	66.67	72.73	66.67	68.42	4
chr12.31183851	18.75	10.0	38.89	-1.0	47.37	45.45	51.85	83.33	65.0	75.0	85.71	92.31	4
chr7.127166161	54.84	58.62	51.61	70.27	70.27	73.53	70.59	77.78	77.5	88.1	96.88	92.11	4
chr13.44229078	43.48	42.11	46.67	43.48	60.87	50.0	42.11	37.5	36.84	94.44	94.59	92.59	4
chr1.134426501	39.39	30.0	44.12	51.72	48.78	65.22	68.18	74.19	72.73	78.57	82.93	52.38	4
chr12.32104817	52.38	36.36	36.0	56.52	44.0	50.0	80.95	86.96	90.0	76.47	84.62	77.27	4
chr9.49867221	71.43	72.73	-1.0	-1.0	75.0	81.25	100.0	90.91	-1.0	100.0	94.74	90.91	4
chr18.58110738	79.17	68.18	71.43	90.91	92.31	89.29	93.75	95.12	89.29	96.97	95.12	89.47	4
chr13.43338389	31.58	50.0	22.22	52.94	50.0	-1.0	94.44	92.0	88.24	73.91	91.67	96.15	4
